casualty_class,gender,age,severe,pedestrian_location,pedestrian_movement,travel,year
passenger,female,Unknown,False,N/A,N/A,motorbike,2012
passenger,female,43,False,N/A,N/A,car,2009
passenger,female,36,False,N/A,N/A,taxi,2011
passenger,female,42,True,N/A,N/A,other,2010
passenger,female,25,False,N/A,N/A,car,2013
driver,male,24,False,N/A,N/A,car,2011
passenger,female,77,True,N/A,N/A,car,2010
passenger,female,28,False,N/A,N/A,pedestrian,2007
pedestrian,male,35,False,Close to Crossing,Drivers N/Side,bicycle,2007
passenger,female,35,False,N/A,N/A,motorbike,2011
driver,male,83,False,N/A,N/A,bus,2013
pedestrian,male,5,False,Not on Crossing,Drivers O/Side Msk,bicycle,2010
passenger,female,Unknown,False,N/A,N/A,car,2006
passenger,male,38,False,N/A,N/A,car,2011
driver,male,75,False,N/A,N/A,bus,2014
passenger,male,25,False,N/A,N/A,car,2008
passenger,female,28,False,N/A,N/A,motorbike,2013
passenger,female,28,False,N/A,N/A,motorbike,2005
passenger,female,31,False,N/A,N/A,pedestrian,2009
passenger,male,22,False,N/A,N/A,car,2010
pedestrian,male,64,True,Pedestrian Crossing,Drivers N/Side,bicycle,2006
driver,male,22,False,N/A,N/A,bus,2010
passenger,female,23,False,N/A,N/A,car,2012
passenger,female,31,False,N/A,N/A,car,2007
passenger,female,59,False,N/A,N/A,car,2009
driver,male,17,False,N/A,N/A,car,2008
passenger,female,37,False,N/A,N/A,car,2014
passenger,female,25,False,N/A,N/A,pedestrian,2013
passenger,female,54,False,N/A,N/A,pedestrian,2014
passenger,female,33,False,N/A,N/A,car,2013
passenger,male,23,False,N/A,N/A,motorbike,2014
passenger,male,36,False,N/A,N/A,car,2011
passenger,male,79,False,N/A,N/A,car,2012
passenger,female,18,False,N/A,N/A,car,2009
driver,female,17,True,N/A,N/A,taxi,2006
passenger,female,32,False,N/A,N/A,pedestrian,2010
driver,female,14,False,N/A,N/A,car,2011
pedestrian,female,62,False,Pedestrian Crossing,Drivers O/Side,bicycle,2006
driver,male,73,True,N/A,N/A,car,2005
passenger,female,18,False,N/A,N/A,car,2008
pedestrian,male,9,False,Close to Crossing,Drivers N/Side,bicycle,2009
passenger,female,40,False,N/A,N/A,motorbike,2006
driver,female,88,True,N/A,N/A,bus,2005
passenger,male,36,True,N/A,N/A,car,2008
pedestrian,male,85,False,Not on Crossing,Drivers O/Side,bicycle,2005
passenger,female,35,False,N/A,N/A,pedestrian,2007
pedestrian,male,7,False,Pedestrian Crossing,Drivers N/Side,bicycle,2008
driver,male,44,False,N/A,N/A,car,2008
passenger,male,30,False,N/A,N/A,car,2012
pedestrian,female,Unknown,False,Pedestrian Crossing,Drivers O/Side,bicycle,2009
pedestrian,male,79,False,Pedestrian Crossing,Drivers N/Side,bicycle,2013
passenger,female,47,False,N/A,N/A,motorbike,2012
passenger,female,Unknown,False,N/A,N/A,motorbike,2008
passenger,female,27,False,N/A,N/A,motorbike,2007
pedestrian,female,40,True,Pedestrian Crossing,Drivers N/Side,bicycle,2007
passenger,female,37,False,N/A,N/A,pedestrian,2013
driver,male,20,False,N/A,N/A,car,2011
passenger,female,19,False,N/A,N/A,car,2011
passenger,male,40,False,N/A,N/A,car,2011
passenger,female,21,False,N/A,N/A,car,2006
passenger,female,35,False,N/A,N/A,car,2014
passenger,female,34,False,N/A,N/A,car,2008
pedestrian,male,28,False,Not on Crossing,Drivers N/Side,bicycle,2006
passenger,female,51,False,N/A,N/A,motorbike,2013
passenger,female,37,False,N/A,N/A,car,2013
passenger,female,34,False,N/A,N/A,pedestrian,2006
driver,female,57,False,N/A,N/A,bus,2013
driver,male,33,False,N/A,N/A,bus,2014
driver,female,3,True,N/A,N/A,car,2007
driver,male,34,False,N/A,N/A,car,2010
passenger,female,16,False,N/A,N/A,motorbike,2005
passenger,male,54,False,N/A,N/A,car,2006
passenger,female,24,False,N/A,N/A,motorbike,2007
passenger,female,29,False,N/A,N/A,car,2010
passenger,female,32,False,N/A,N/A,pedestrian,2012
passenger,female,33,False,N/A,N/A,car,2012
passenger,male,48,False,N/A,N/A,car,2006
pedestrian,male,60,False,Pedestrian Crossing,Drivers N/Side,bicycle,2009
pedestrian,female,74,False,Not on Crossing,Drivers O/Side,bicycle,2014
passenger,female,34,False,N/A,N/A,motorbike,2011
driver,female,35,False,N/A,N/A,taxi,2014
passenger,female,73,False,N/A,N/A,other,2014
passenger,female,60,False,N/A,N/A,pedestrian,2011
passenger,female,Unknown,False,N/A,N/A,car,2006
passenger,female,22,False,N/A,N/A,motorbike,2009
passenger,female,21,False,N/A,N/A,pedestrian,2011
passenger,female,34,False,N/A,N/A,car,2014
driver,male,24,False,N/A,N/A,other,2013
passenger,female,49,False,N/A,N/A,car,2007
passenger,female,24,False,N/A,N/A,car,2007
driver,male,42,False,N/A,N/A,bus,2011
pedestrian,male,90,False,Not on Crossing,Drivers N/Side,bicycle,2013
passenger,male,29,False,N/A,N/A,car,2006
passenger,male,36,True,N/A,N/A,pedestrian,2013
passenger,male,39,False,N/A,N/A,car,2013
driver,female,23,False,N/A,N/A,car,2014
driver,male,38,False,N/A,N/A,car,2014
passenger,female,18,False,N/A,N/A,car,2014
passenger,female,35,False,N/A,N/A,motorbike,2013
passenger,female,26,False,N/A,N/A,motorbike,2010
passenger,female,44,True,N/A,N/A,motorbike,2009
passenger,female,Unknown,False,N/A,N/A,pedestrian,2005
driver,male,75,False,N/A,N/A,car,2011
driver,male,48,False,N/A,N/A,car,2006
passenger,male,45,False,N/A,N/A,motorbike,2006
pedestrian,female,18,False,Footpath,Unknown Or Other,bicycle,2007
passenger,male,27,False,N/A,N/A,pedestrian,2010
pedestrian,male,18,False,Unknown,Drivers N/Side,bicycle,2007
passenger,female,60,False,N/A,N/A,car,2007
passenger,female,53,False,N/A,N/A,motorbike,2014
passenger,female,43,False,N/A,N/A,motorbike,2006
driver,male,Unknown,False,N/A,N/A,bus,2014
passenger,male,Unknown,False,N/A,N/A,car,2011
driver,male,37,False,N/A,N/A,car,2012
passenger,male,21,False,N/A,N/A,car,2007
driver,male,18,False,N/A,N/A,car,2011
passenger,female,29,False,N/A,N/A,pedestrian,2007
passenger,female,17,False,N/A,N/A,pedestrian,2014
driver,female,Unknown,False,N/A,N/A,car,2005
driver,female,17,True,N/A,N/A,car,2005
passenger,male,47,False,N/A,N/A,car,2008
passenger,male,45,False,N/A,N/A,car,2005
passenger,female,23,False,N/A,N/A,motorbike,2011
driver,female,24,False,N/A,N/A,car,2006
passenger,female,42,False,N/A,N/A,car,2008
passenger,female,52,False,N/A,N/A,taxi,2007
driver,male,20,False,N/A,N/A,bus,2010
driver,female,41,False,N/A,N/A,bus,2005
passenger,female,34,False,N/A,N/A,car,2011
passenger,female,27,False,N/A,N/A,car,2012
passenger,male,44,False,N/A,N/A,motorbike,2010
driver,male,62,False,N/A,N/A,car,2011
passenger,female,33,False,N/A,N/A,motorbike,2009
passenger,female,21,False,N/A,N/A,pedestrian,2014
driver,female,17,True,N/A,N/A,car,2011
driver,male,26,False,N/A,N/A,car,2008
driver,male,Unknown,True,N/A,N/A,bus,2007
passenger,female,28,False,N/A,N/A,pedestrian,2008
driver,male,69,False,N/A,N/A,bus,2010
pedestrian,female,19,False,Close to Crossing,Drivers N/Side,bicycle,2014
pedestrian,female,10,False,Not on Crossing,Drivers N/Side Msk,bicycle,2006
driver,female,87,False,N/A,N/A,bus,2006
passenger,female,39,False,N/A,N/A,pedestrian,2006
pedestrian,female,12,False,Close to Crossing,Drivers O/Side Msk,bicycle,2010
passenger,male,19,False,N/A,N/A,motorbike,2009
passenger,female,54,False,N/A,N/A,motorbike,2005
passenger,female,49,False,N/A,N/A,other,2010
passenger,female,27,True,N/A,N/A,motorbike,2008
pedestrian,male,12,False,Not on Crossing,Unknown Or Other,bicycle,2010
driver,female,2,False,N/A,N/A,bus,2009
passenger,female,18,False,N/A,N/A,motorbike,2009
driver,male,47,False,N/A,N/A,bus,2009
pedestrian,male,22,False,Not on Crossing,Drivers O/Side,bicycle,2012
driver,female,18,False,N/A,N/A,car,2008
passenger,male,37,False,N/A,N/A,car,2006
passenger,female,25,False,N/A,N/A,taxi,2013
pedestrian,female,30,False,Pedestrian Crossing,Drivers N/Side,bicycle,2011
passenger,female,36,False,N/A,N/A,car,2008
passenger,female,48,False,N/A,N/A,motorbike,2014
driver,male,Unknown,False,N/A,N/A,car,2005
passenger,female,Unknown,False,N/A,N/A,pedestrian,2006
passenger,female,43,False,N/A,N/A,car,2013
passenger,female,35,False,N/A,N/A,motorbike,2013
driver,female,28,False,N/A,N/A,other,2007
passenger,male,56,False,N/A,N/A,car,2006
passenger,male,38,False,N/A,N/A,car,2012
driver,male,20,False,N/A,N/A,car,2006
driver,female,20,True,N/A,N/A,car,2010
driver,female,56,False,N/A,N/A,car,2014
driver,male,16,True,N/A,N/A,car,2007
passenger,female,53,True,N/A,N/A,pedestrian,2014
passenger,female,24,False,N/A,N/A,motorbike,2009
passenger,female,30,False,N/A,N/A,pedestrian,2007
pedestrian,female,39,False,Not on Crossing,Drivers O/Side,bicycle,2013
passenger,male,44,False,N/A,N/A,car,2009
passenger,female,15,False,N/A,N/A,pedestrian,2005
pedestrian,female,34,False,Close to Crossing,Drivers N/Side Msk,bicycle,2008
passenger,female,33,False,N/A,N/A,car,2012
passenger,female,37,False,N/A,N/A,bus,2011
passenger,female,43,False,N/A,N/A,car,2009
passenger,female,21,False,N/A,N/A,motorbike,2012
passenger,male,45,False,N/A,N/A,car,2012
passenger,female,34,False,N/A,N/A,car,2009
passenger,female,Unknown,False,N/A,N/A,car,2006
passenger,female,68,False,N/A,N/A,car,2005
pedestrian,female,55,False,Not on Crossing,Drivers O/Side,bicycle,2013
passenger,female,26,False,N/A,N/A,pedestrian,2010
passenger,female,45,False,N/A,N/A,car,2006
passenger,female,22,False,N/A,N/A,motorbike,2006
driver,female,22,False,N/A,N/A,car,2014
passenger,male,33,False,N/A,N/A,car,2014
pedestrian,female,8,False,Not on Crossing,Drivers N/Side,bicycle,2012
pedestrian,male,13,False,Not on Crossing,Drivers N/Side Msk,bicycle,2008
passenger,female,37,False,N/A,N/A,taxi,2006
passenger,male,32,False,N/A,N/A,pedestrian,2013
passenger,female,66,False,N/A,N/A,car,2012
pedestrian,female,59,False,Not on Crossing,Drivers O/Side,bicycle,2008
passenger,female,44,False,N/A,N/A,motorbike,2011
passenger,female,31,False,N/A,N/A,motorbike,2010
driver,female,68,False,N/A,N/A,bus,2010
driver,male,80,False,N/A,N/A,bus,2012
passenger,female,30,False,N/A,N/A,motorbike,2009
pedestrian,male,48,False,Not on Crossing,Drivers O/Side,bicycle,2009
passenger,female,32,True,N/A,N/A,motorbike,2007
pedestrian,female,3,False,Not on Crossing,Drivers O/Side,bicycle,2007
passenger,female,37,False,N/A,N/A,motorbike,2010
passenger,female,36,False,N/A,N/A,car,2007
passenger,female,30,False,N/A,N/A,car,2005
passenger,female,27,False,N/A,N/A,car,2010
passenger,female,22,False,N/A,N/A,motorbike,2008
passenger,female,Unknown,False,N/A,N/A,car,2011
pedestrian,female,Unknown,False,Not on Crossing,Drivers N/Side,bicycle,2005
passenger,female,53,False,N/A,N/A,motorbike,2006
driver,male,31,False,N/A,N/A,car,2010
passenger,male,47,False,N/A,N/A,car,2011
driver,male,55,False,N/A,N/A,bus,2013
passenger,male,23,False,N/A,N/A,pedestrian,2014
pedestrian,female,15,False,Not on Crossing,Drivers O/Side,bicycle,2011
passenger,male,37,False,N/A,N/A,car,2010
passenger,female,42,False,N/A,N/A,motorbike,2007
passenger,female,28,False,N/A,N/A,motorbike,2012
passenger,female,61,True,N/A,N/A,car,2007
passenger,male,36,False,N/A,N/A,pedestrian,2005
passenger,male,21,False,N/A,N/A,car,2005
passenger,female,34,False,N/A,N/A,motorbike,2010
passenger,female,16,False,N/A,N/A,motorbike,2013
passenger,female,36,False,N/A,N/A,motorbike,2007
passenger,male,38,False,N/A,N/A,car,2005
passenger,female,83,False,N/A,N/A,car,2006
passenger,female,39,False,N/A,N/A,other,2013
pedestrian,male,16,True,Unknown,Unknown Or Other,bicycle,2007
pedestrian,male,29,False,Not on Crossing,Drivers N/Side,bicycle,2005
pedestrian,female,11,False,Not on Crossing,Drivers O/Side,bicycle,2012
pedestrian,female,64,False,In road,In Rd Not Crossing,bicycle,2008
passenger,female,27,False,N/A,N/A,car,2005
passenger,female,Unknown,False,N/A,N/A,pedestrian,2006
passenger,male,48,False,N/A,N/A,car,2005
passenger,male,30,False,N/A,N/A,car,2009
passenger,female,23,False,N/A,N/A,car,2012
passenger,female,Unknown,False,N/A,N/A,motorbike,2014
passenger,male,Unknown,False,N/A,N/A,car,2011
driver,female,29,False,N/A,N/A,car,2008
pedestrian,female,43,True,Not on Crossing,Drivers N/Side,bicycle,2005
passenger,female,23,False,N/A,N/A,motorbike,2005
driver,female,8,False,N/A,N/A,car,2012
pedestrian,male,34,False,Unknown,Unknown Or Other,bicycle,2005
passenger,female,32,False,N/A,N/A,motorbike,2012
passenger,female,23,False,N/A,N/A,motorbike,2008
passenger,male,18,False,N/A,N/A,car,2013
passenger,female,Unknown,False,N/A,N/A,car,2007
pedestrian,male,26,False,Not on Crossing,Drivers O/Side,bicycle,2006
passenger,female,66,False,N/A,N/A,other,2013
passenger,female,52,False,N/A,N/A,pedestrian,2009
pedestrian,female,3,False,Not on Crossing,Drivers N/Side,bicycle,2011
passenger,female,45,False,N/A,N/A,car,2005
passenger,female,50,True,N/A,N/A,bus,2008
pedestrian,female,12,False,Not on Crossing,Drivers N/Side,bicycle,2005
passenger,female,44,False,N/A,N/A,pedestrian,2005
passenger,female,30,False,N/A,N/A,motorbike,2011
passenger,female,35,False,N/A,N/A,motorbike,2011
passenger,female,33,False,N/A,N/A,car,2010
passenger,female,78,False,N/A,N/A,car,2007
pedestrian,male,51,False,Close to Crossing,Drivers N/Side,bicycle,2005
passenger,male,71,False,N/A,N/A,car,2005
pedestrian,male,9,False,Unknown,Drivers N/Side,bicycle,2014
pedestrian,male,32,False,In road,In Rd Not Crossing Msk,bicycle,2008
passenger,male,24,False,N/A,N/A,car,2006
pedestrian,male,8,True,Footpath,Unknown Or Other,bicycle,2011
passenger,female,46,False,N/A,N/A,pedestrian,2010
passenger,female,20,False,N/A,N/A,car,2007
passenger,female,44,False,N/A,N/A,car,2009
passenger,female,34,False,N/A,N/A,car,2009
passenger,male,27,False,N/A,N/A,car,2008
passenger,female,58,False,N/A,N/A,car,2007
driver,male,24,True,N/A,N/A,car,2008
driver,female,18,False,N/A,N/A,car,2011
passenger,female,50,False,N/A,N/A,other,2011
pedestrian,female,78,True,Pedestrian Crossing,Drivers O/Side Msk,bicycle,2007
pedestrian,male,23,True,Not on Crossing,Drivers N/Side,bicycle,2011
passenger,female,42,False,N/A,N/A,pedestrian,2010
pedestrian,male,49,False,Pedestrian Crossing,Drivers N/Side,bicycle,2014
driver,male,22,False,N/A,N/A,car,2012
passenger,male,35,False,N/A,N/A,car,2012
driver,male,14,False,N/A,N/A,car,2010
passenger,male,40,False,N/A,N/A,car,2011
passenger,female,56,False,N/A,N/A,motorbike,2011
pedestrian,female,9,False,Not on Crossing,Drivers N/Side,bicycle,2006
pedestrian,female,52,True,Pedestrian Crossing,Drivers O/Side,bicycle,2011
driver,male,26,False,N/A,N/A,car,2008
pedestrian,female,25,False,Close to Crossing,Drivers O/Side,bicycle,2013
passenger,male,32,False,N/A,N/A,car,2011
pedestrian,male,60,False,Not on Crossing,Drivers N/Side,bicycle,2008
pedestrian,male,24,False,Not on Crossing,Drivers O/Side,bicycle,2012
pedestrian,male,7,False,Unknown,Drivers N/Side,bicycle,2009
passenger,female,31,False,N/A,N/A,pedestrian,2012
passenger,female,Unknown,False,N/A,N/A,pedestrian,2006
passenger,female,19,False,N/A,N/A,motorbike,2014
passenger,female,32,False,N/A,N/A,pedestrian,2010
passenger,female,49,False,N/A,N/A,pedestrian,2009
passenger,male,26,False,N/A,N/A,car,2006
pedestrian,female,17,True,Footpath,Unknown Or Other,bicycle,2010
passenger,female,39,True,N/A,N/A,motorbike,2008
passenger,male,41,False,N/A,N/A,car,2008
passenger,female,29,False,N/A,N/A,car,2012
passenger,female,48,False,N/A,N/A,motorbike,2010
pedestrian,male,90,False,Pedestrian Crossing,Drivers N/Side,bicycle,2009
passenger,female,26,False,N/A,N/A,motorbike,2008
passenger,female,22,False,N/A,N/A,car,2011
passenger,male,37,False,N/A,N/A,car,2007
driver,male,32,False,N/A,N/A,bus,2013
passenger,male,41,False,N/A,N/A,car,2007
passenger,female,57,False,N/A,N/A,car,2006
passenger,female,18,False,N/A,N/A,car,2008
passenger,female,48,False,N/A,N/A,motorbike,2012
passenger,female,30,False,N/A,N/A,car,2012
passenger,male,26,False,N/A,N/A,car,2008
passenger,male,27,True,N/A,N/A,motorbike,2014
passenger,female,49,False,N/A,N/A,car,2005
passenger,female,28,False,N/A,N/A,motorbike,2008
driver,female,Unknown,False,N/A,N/A,car,2008
passenger,female,71,False,N/A,N/A,car,2011
pedestrian,male,7,False,Pedestrian Crossing,Unknown Or Other,bicycle,2009
passenger,female,32,False,N/A,N/A,motorbike,2008
passenger,female,29,False,N/A,N/A,motorbike,2005
driver,male,31,False,N/A,N/A,car,2011
driver,male,49,False,N/A,N/A,car,2009
driver,female,31,False,N/A,N/A,bus,2014
pedestrian,male,51,False,Not on Crossing,Drivers N/Side Msk,bicycle,2014
passenger,male,49,False,N/A,N/A,car,2012
pedestrian,male,37,False,Zig-Zag,Drivers N/Side,bicycle,2010
passenger,male,17,False,N/A,N/A,car,2007
driver,female,28,False,N/A,N/A,bus,2012
pedestrian,female,19,False,Not on Crossing,Drivers N/Side,bicycle,2006
passenger,female,40,True,N/A,N/A,motorbike,2008
passenger,female,45,False,N/A,N/A,other,2005
passenger,female,28,True,N/A,N/A,pedestrian,2011
passenger,female,56,False,N/A,N/A,pedestrian,2014
passenger,female,68,False,N/A,N/A,car,2006
pedestrian,male,32,False,Not on Crossing,Drivers N/Side,bicycle,2009
passenger,female,20,False,N/A,N/A,car,2008
passenger,female,30,False,N/A,N/A,car,2007
pedestrian,male,38,False,Not on Crossing,Drivers N/Side,bicycle,2012
driver,female,24,False,N/A,N/A,bus,2014
pedestrian,male,57,True,Not on Crossing,Drivers O/Side,bicycle,2007
pedestrian,female,42,False,Not on Crossing,Drivers N/Side Msk,bicycle,2007
pedestrian,female,22,False,Footpath,Unknown Or Other,bicycle,2005
passenger,male,26,False,N/A,N/A,pedestrian,2005
driver,male,49,False,N/A,N/A,car,2011
passenger,female,43,False,N/A,N/A,motorbike,2013
passenger,male,32,False,N/A,N/A,car,2006
passenger,female,39,False,N/A,N/A,car,2008
pedestrian,female,11,False,Not on Crossing,Unknown Or Other,bicycle,2007
passenger,male,22,False,N/A,N/A,car,2012
pedestrian,male,25,False,Not on Crossing,Drivers N/Side,bicycle,2013
passenger,female,35,False,N/A,N/A,car,2011
driver,male,Unknown,False,N/A,N/A,car,2005
passenger,male,43,False,N/A,N/A,car,2010
pedestrian,female,24,False,Unknown,Unknown Or Other,bicycle,2005
passenger,male,23,False,N/A,N/A,car,2009
passenger,female,38,False,N/A,N/A,motorbike,2005
driver,male,20,False,N/A,N/A,car,2007
driver,male,27,False,N/A,N/A,car,2014
pedestrian,female,16,False,Not on Crossing,Drivers N/Side Msk,bicycle,2014
pedestrian,male,30,False,Close to Crossing,Drivers N/Side Msk,bicycle,2009
passenger,female,31,False,N/A,N/A,pedestrian,2006
passenger,male,20,False,N/A,N/A,motorbike,2005
passenger,female,17,False,N/A,N/A,motorbike,2008
passenger,male,38,True,N/A,N/A,car,2006
pedestrian,male,9,False,Not on Crossing,Drivers N/Side,bicycle,2013
pedestrian,female,45,True,Not on Crossing,Drivers N/Side,bicycle,2007
passenger,female,68,False,N/A,N/A,car,2005
driver,male,28,False,N/A,N/A,taxi,2012
passenger,female,18,False,N/A,N/A,car,2010
passenger,female,31,False,N/A,N/A,pedestrian,2012
passenger,female,59,True,N/A,N/A,car,2010
passenger,female,24,False,N/A,N/A,pedestrian,2013
passenger,female,41,False,N/A,N/A,car,2006
pedestrian,female,83,False,Not on Crossing,Drivers N/Side,bicycle,2014
passenger,female,42,False,N/A,N/A,pedestrian,2008
passenger,male,21,False,N/A,N/A,car,2012
passenger,female,37,True,N/A,N/A,motorbike,2013
passenger,female,52,False,N/A,N/A,car,2014
passenger,female,35,True,N/A,N/A,pedestrian,2012
passenger,female,34,False,N/A,N/A,car,2009
passenger,male,43,True,N/A,N/A,pedestrian,2008
passenger,female,29,False,N/A,N/A,motorbike,2012
passenger,female,24,False,N/A,N/A,motorbike,2008
passenger,female,26,True,N/A,N/A,car,2006
passenger,female,39,False,N/A,N/A,car,2007
pedestrian,female,32,False,In road,In Rd Not Crossing Msk,bicycle,2006
driver,male,3,False,N/A,N/A,pedestrian,2007
passenger,female,24,False,N/A,N/A,car,2012
passenger,male,51,False,N/A,N/A,car,2010
pedestrian,male,16,False,Pedestrian Crossing,Drivers N/Side,bicycle,2010
pedestrian,male,27,False,Pedestrian Crossing,Unknown Or Other,bicycle,2010
